 Stg  TypeStg      Time/Vol   TotReturnSI     LayerSI01     LayerSI02     LayerSI03      WellSI01      WellSI02      WellSI03        Wprd01        Wprd02        Wprd03        Temp01        Temp02        Temp03
   3        5        0.7333        0.0000        5.6400        7.3091        4.4571        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7375        0.0000        6.0374        7.7271        4.8395        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7417        0.0000        6.3987        8.0977        5.1863        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7458        0.0000        6.7281        8.4275        5.5021        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7500        0.0000        7.0293        8.7218        5.7905        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7542        0.0000        7.3053        8.9850        6.0547        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7583        0.0000        7.5588        9.2209        6.2972        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7625        0.0000        7.7920        9.4326        6.5203        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7667        0.0000        8.0068        9.6229        6.7258        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7708        0.0000        8.2049        9.7942        6.9155        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7750        0.0000        8.3879        9.9486        7.0908        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7792        0.0000        8.5571       10.0878        7.2530        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7833        0.0000        8.7137       10.2135        7.4032        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7875        0.0000        8.8587       10.3270        7.5424        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7917        0.0000        8.9931       10.4297        7.6716        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.7958        0.0000        9.1177       10.5225        7.7916        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8000        0.0000        9.2334       10.6066        7.9030        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8042        0.0000        9.3409       10.6827        8.0066        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8083        0.0000        9.4407       10.7516        8.1030        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8125        0.0000        9.5334       10.8141        8.1927        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8167        0.0000        9.6197       10.8707        8.2762        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8208        0.0000        9.6999       10.9221        8.3540        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8250        0.0000        9.7746       10.9686        8.4265        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8292        0.0000        9.8441       11.0109        8.4940        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8333        0.0000        9.9088       11.0492        8.5571        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8375        0.0000        9.9691       11.0840        8.6159        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8417        0.0000       10.0253       11.1156        8.6707        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8458        0.0000       10.0776       11.1443        8.7219        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8500        0.0000       10.1264       11.1704        8.7697        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8542        0.0000       10.1719       11.1940        8.8144        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8583        0.0000       10.2143       11.2155        8.8561        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8625        0.0000       10.2539       11.2350        8.8950        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8667        0.0000       10.2908       11.2528        8.9314        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8708        0.0000       10.3252       11.2689        8.9654        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8750        0.0000       10.3573       11.2836        8.9972        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8792        0.0000       10.3873       11.2969        9.0269        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8833        0.0000       10.4152       11.3090        9.0547        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8875        0.0000       10.4413       11.3199        9.0806        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
   3        5        0.8917        0.0000       10.4657       11.3299        9.1049        0.0000        0.0000        0.0000        0.1639        0.2131        1.0000        0.0000        0.0000        0.0000
